CaseID,ActivityID,startTime,CompleteTimestamp
173694,20,2011-10-01 19:35:59.637,2011-10-01 19:35:59.637
173694,20,2011-10-03 20:12:02.445,2011-10-03 20:12:02.445
173694,20,2011-10-03 20:21:22.417,2011-10-03 20:21:22.417
173694,20,2011-10-03 22:21:06.626,2011-10-03 22:21:06.626
173694,20,2011-10-03 22:32:43.313,2011-10-03 22:32:43.313
173694,20,2011-10-03 22:32:52.818,2011-10-03 22:32:52.818
173694,1,2011-10-03 22:34:25.421,2011-10-03 22:34:25.421
173694,6,2011-10-03 22:40:14.632,2011-10-03 22:40:14.632
173694,15,2011-10-03 22:40:14.632,2011-10-03 22:40:14.632
173694,13,2011-10-03 22:40:15.605,2011-10-03 22:40:15.605
173694,16,2011-10-03 22:40:15.651,2011-10-03 22:40:15.651
173694,16,2011-10-03 22:40:15.651,2011-10-03 22:40:15.651
173694,20,2011-10-03 22:40:17.062,2011-10-03 22:40:17.062
173694,22,2011-10-03 22:40:42.469,2011-10-03 22:40:42.469
173694,15,2011-10-03 22:44:17.619,2011-10-03 22:44:17.619
173694,12,2011-10-03 22:44:17.619,2011-10-03 22:44:17.619
173694,13,2011-10-03 22:44:19.671,2011-10-03 22:44:19.671
173694,16,2011-10-03 22:44:19.719,2011-10-03 22:44:19.719
173694,16,2011-10-03 22:44:19.719,2011-10-03 22:44:19.719
173694,22,2011-10-03 22:44:21.261,2011-10-03 22:44:21.261
173694,22,2011-10-11 01:46:59.853,2011-10-11 01:46:59.853
173694,22,2011-10-11 01:47:18.803,2011-10-11 01:47:18.803
173694,22,2011-10-11 04:29:54.155,2011-10-11 04:29:54.155
173694,22,2011-10-11 04:34:36.027,2011-10-11 04:34:36.027
173694,22,2011-10-15 03:15:44.625,2011-10-15 03:15:44.625
173694,22,2011-10-15 03:16:42.245,2011-10-15 03:16:42.245
173694,22,2011-10-18 04:41:28.395,2011-10-18 04:41:28.395
173694,15,2011-10-18 04:43:53.587,2011-10-18 04:43:53.587
173694,12,2011-10-18 04:43:53.587,2011-10-18 04:43:53.587
173694,13,2011-10-18 04:43:55.219,2011-10-18 04:43:55.219
173694,16,2011-10-18 04:43:55.387,2011-10-18 04:43:55.387
173694,16,2011-10-18 04:43:55.387,2011-10-18 04:43:55.387
173694,22,2011-10-18 04:43:57.774,2011-10-18 04:43:57.774
173694,22,2011-10-25 19:46:08.191,2011-10-25 19:46:08.191
173694,22,2011-10-25 19:50:48.186,2011-10-25 19:50:48.186
173694,22,2011-10-27 03:48:57.136,2011-10-27 03:48:57.136
173694,22,2011-10-27 03:50:22.004,2011-10-27 03:50:22.004
173694,22,2011-10-29 21:39:08.212,2011-10-29 21:39:08.212
173694,22,2011-10-29 21:41:29.569,2011-10-29 21:41:29.569
173694,22,2011-11-02 00:54:40.128,2011-11-02 00:54:40.128
173694,22,2011-11-02 00:55:35.020,2011-11-02 00:55:35.020
173694,22,2011-11-02 03:16:31.149,2011-11-02 03:16:31.149
173694,22,2011-11-02 03:21:02.356,2011-11-02 03:21:02.356
173694,22,2011-11-02 19:11:44.251,2011-11-02 19:11:44.251
173694,17,2011-11-02 19:15:16.203,2011-11-02 19:15:16.203
173694,17,2011-11-02 19:15:16.203,2011-11-02 19:15:16.203
173694,22,2011-11-02 19:15:18.683,2011-11-02 19:15:18.683
173694,23,2011-11-05 01:24:21.954,2011-11-05 01:24:21.954
173694,11,2011-11-05 02:04:52.611,2011-11-05 02:04:52.611
173694,3,2011-11-05 02:04:52.612,2011-11-05 02:04:52.612
173694,9,2011-11-05 02:04:52.612,2011-11-05 02:04:52.612
173694,2,2011-11-05 02:04:52.612,2011-11-05 02:04:52.612
173694,23,2011-11-05 02:05:01.532,2011-11-05 02:05:01.532
173694,23,2011-11-05 02:05:01.532,2011-11-05 02:05:01.532
173697,10,2011-10-01 16:11:08.866,2011-10-01 16:11:08.866
173697,7,2011-10-01 16:11:09.035,2011-10-01 16:11:09.035
173697,5,2011-10-01 16:11:46.420,2011-10-01 16:11:46.420
173700,10,2011-10-01 16:15:39.894,2011-10-01 16:15:39.894
173700,7,2011-10-01 16:15:40.102,2011-10-01 16:15:40.102
173700,5,2011-10-01 16:16:21.037,2011-10-01 16:16:21.037
173703,10,2011-10-01 17:45:25.806,2011-10-01 17:45:25.806
173703,7,2011-10-01 17:45:25.981,2011-10-01 17:45:25.981
173703,8,2011-10-01 17:46:18.211,2011-10-01 17:46:18.211
173703,8,2011-10-01 17:46:18.211,2011-10-01 17:46:18.211
173703,20,2011-10-01 19:37:46.748,2011-10-01 19:37:46.748
173703,20,2011-10-01 19:40:24.141,2011-10-01 19:40:24.141
173703,20,2011-10-01 20:40:26.958,2011-10-01 20:40:26.958
173703,4,2011-10-01 21:02:11.068,2011-10-01 21:02:11.068
173703,20,2011-10-01 21:02:12.557,2011-10-01 21:02:12.557
173706,10,2011-10-01 17:45:37.274,2011-10-01 17:45:37.274
173706,7,2011-10-01 17:45:37.363,2011-10-01 17:45:37.363
173706,7,2011-10-01 17:45:37.363,2011-10-01 17:45:37.363
173706,18,2011-10-01 18:15:43.883,2011-10-01 18:15:43.883
173706,8,2011-10-01 18:16:48.956,2011-10-01 18:16:48.956
173706,8,2011-10-01 18:16:48.956,2011-10-01 18:16:48.956
173706,18,2011-10-01 18:16:49.843,2011-10-01 18:16:49.843
173706,20,2011-10-01 19:49:28.183,2011-10-01 19:49:28.183
173706,20,2011-10-01 19:50:14.483,2011-10-01 19:50:14.483
173706,20,2011-10-01 19:50:21.451,2011-10-01 19:50:21.451
173706,20,2011-10-01 19:53:55.769,2011-10-01 19:53:55.769
173706,20,2011-10-01 22:50:26.172,2011-10-01 22:50:26.172
173706,5,2011-10-01 22:59:58.557,2011-10-01 22:59:58.557
173706,20,2011-10-01 23:00:02.537,2011-10-01 23:00:02.537
173709,10,2011-10-01 17:57:42.994,2011-10-01 17:57:42.994
173709,7,2011-10-01 17:57:43.182,2011-10-01 17:57:43.182
173709,8,2011-10-01 17:58:27.038,2011-10-01 17:58:27.038
173709,8,2011-10-01 17:58:27.038,2011-10-01 17:58:27.038
173709,20,2011-10-01 18:26:42.203,2011-10-01 18:26:42.203
173709,20,2011-10-01 18:27:07.853,2011-10-01 18:27:07.853
173709,20,2011-10-01 19:40:40.141,2011-10-01 19:40:40.141
173709,20,2011-10-01 19:43:02.623,2011-10-01 19:43:02.623
173709,20,2011-10-11 02:42:24.738,2011-10-11 02:42:24.738
173709,20,2011-10-11 02:43:13.290,2011-10-11 02:43:13.290
173709,20,2011-11-01 19:15:08.331,2011-11-01 19:15:08.331
173709,4,2011-11-01 19:15:08.387,2011-11-01 19:15:08.387
173712,10,2011-10-01 17:58:30.533,2011-10-01 17:58:30.533
173712,7,2011-10-01 17:58:30.678,2011-10-01 17:58:30.678
173712,7,2011-10-01 17:58:30.678,2011-10-01 17:58:30.678
173712,18,2011-10-01 18:08:36.700,2011-10-01 18:08:36.700
173712,8,2011-10-01 18:10:24.737,2011-10-01 18:10:24.737
173712,8,2011-10-01 18:10:24.737,2011-10-01 18:10:24.737
173712,18,2011-10-01 18:10:25.759,2011-10-01 18:10:25.759
173712,20,2011-10-01 20:59:13.844,2011-10-01 20:59:13.844
173712,20,2011-10-01 21:03:35.216,2011-10-01 21:03:35.216
173712,20,2011-10-03 20:16:05.035,2011-10-03 20:16:05.035
173712,20,2011-10-03 20:17:29.105,2011-10-03 20:17:29.105
173712,20,2011-10-03 23:39:34.962,2011-10-03 23:39:34.962
173712,4,2011-10-03 23:42:53.820,2011-10-03 23:42:53.820
173712,20,2011-10-03 23:42:55.584,2011-10-03 23:42:55.584
173715,10,2011-10-01 17:59:10.501,2011-10-01 17:59:10.501
173715,7,2011-10-01 17:59:10.789,2011-10-01 17:59:10.789
173715,8,2011-10-01 17:59:42.704,2011-10-01 17:59:42.704
173715,8,2011-10-01 17:59:42.704,2011-10-01 17:59:42.704
173715,20,2011-10-01 19:44:00.187,2011-10-01 19:44:00.187
173715,20,2011-10-01 19:46:06.342,2011-10-01 19:46:06.342
173715,20,2011-10-01 20:18:51.701,2011-10-01 20:18:51.701
173715,1,2011-10-01 20:24:32.787,2011-10-01 20:24:32.787
173715,15,2011-10-01 20:30:20.556,2011-10-01 20:30:20.556
173715,6,2011-10-01 20:30:20.556,2011-10-01 20:30:20.556
173715,13,2011-10-01 20:30:21.780,2011-10-01 20:30:21.780
173715,16,2011-10-01 20:30:21.806,2011-10-01 20:30:21.806
173715,16,2011-10-01 20:30:21.806,2011-10-01 20:30:21.806
173715,20,2011-10-01 20:30:24.155,2011-10-01 20:30:24.155
173715,22,2011-10-09 01:35:18.821,2011-10-09 01:35:18.821
173715,22,2011-10-09 01:38:17.372,2011-10-09 01:38:17.372
173715,22,2011-10-10 21:53:54.726,2011-10-10 21:53:54.726
173715,17,2011-10-10 21:54:03.401,2011-10-10 21:54:03.401
173715,17,2011-10-10 21:54:03.401,2011-10-10 21:54:03.401
173715,22,2011-10-10 21:54:04.785,2011-10-10 21:54:04.785
173715,23,2011-10-13 20:00:48.597,2011-10-13 20:00:48.597
173715,5,2011-10-13 20:05:24.620,2011-10-13 20:05:24.620
173715,14,2011-10-13 20:05:24.620,2011-10-13 20:05:24.620
173715,23,2011-10-13 20:05:28.082,2011-10-13 20:05:28.082
173718,10,2011-10-01 18:37:39.363,2011-10-01 18:37:39.363
173718,7,2011-10-01 18:37:39.657,2011-10-01 18:37:39.657
173718,8,2011-10-01 18:38:20.967,2011-10-01 18:38:20.967
173718,8,2011-10-01 18:38:20.967,2011-10-01 18:38:20.967
173718,20,2011-10-01 18:38:48.454,2011-10-01 18:38:48.454
173718,1,2011-10-01 18:42:21.977,2011-10-01 18:42:21.977
173718,6,2011-10-01 18:44:40.725,2011-10-01 18:44:40.725
173718,15,2011-10-01 18:44:40.725,2011-10-01 18:44:40.725
173718,13,2011-10-01 18:44:42.707,2011-10-01 18:44:42.707
173718,16,2011-10-01 18:44:42.734,2011-10-01 18:44:42.734
173718,16,2011-10-01 18:44:42.734,2011-10-01 18:44:42.734
173718,20,2011-10-01 18:44:43.954,2011-10-01 18:44:43.954
173718,22,2011-10-01 18:44:54.041,2011-10-01 18:44:54.041
173718,22,2011-10-01 18:44:58.974,2011-10-01 18:44:58.974
173718,22,2011-10-01 18:45:27.286,2011-10-01 18:45:27.286
173718,15,2011-10-01 18:46:52.915,2011-10-01 18:46:52.915
173718,12,2011-10-01 18:46:52.915,2011-10-01 18:46:52.915
173718,13,2011-10-01 18:46:54.210,2011-10-01 18:46:54.210
173718,16,2011-10-01 18:46:54.233,2011-10-01 18:46:54.233
173718,16,2011-10-01 18:46:54.233,2011-10-01 18:46:54.233
173718,22,2011-10-01 18:46:56.631,2011-10-01 18:46:56.631
173718,22,2011-10-01 18:47:14.211,2011-10-01 18:47:14.211
173718,22,2011-10-01 18:50:20.533,2011-10-01 18:50:20.533
173718,22,2011-10-01 18:50:29.475,2011-10-01 18:50:29.475
173718,22,2011-10-01 18:50:34.704,2011-10-01 18:50:34.704
173718,22,2011-10-09 01:29:16.320,2011-10-09 01:29:16.320
173718,22,2011-10-09 01:31:37.972,2011-10-09 01:31:37.972
173718,22,2011-10-10 19:54:21.749,2011-10-10 19:54:21.749
173718,17,2011-10-10 19:55:04.984,2011-10-10 19:55:04.984
173718,17,2011-10-10 19:55:04.984,2011-10-10 19:55:04.984
173718,22,2011-10-10 19:55:07.452,2011-10-10 19:55:07.452
173718,23,2011-10-13 21:09:25.043,2011-10-13 21:09:25.043
173718,23,2011-10-13 21:09:25.043,2011-10-13 21:09:25.043
173718,23,2011-10-13 21:36:12.529,2011-10-13 21:36:12.529
173718,21,2011-10-13 22:01:57.802,2011-10-13 22:01:57.802
173718,21,2011-10-13 22:05:42.290,2011-10-13 22:05:42.290
173718,21,2011-10-13 22:52:13.304,2011-10-13 22:52:13.304
173718,21,2011-10-13 22:53:16.314,2011-10-13 22:53:16.314
173718,21,2011-10-14 01:51:40.072,2011-10-14 01:51:40.072
173718,21,2011-10-14 02:12:01.909,2011-10-14 02:12:01.909
173718,21,2011-10-14 02:12:16.147,2011-10-14 02:12:16.147
173718,21,2011-10-14 02:14:13.926,2011-10-14 02:14:13.926
173718,21,2011-10-14 02:14:15.943,2011-10-14 02:14:15.943
173718,21,2011-10-14 02:14:26.112,2011-10-14 02:14:26.112
173718,21,2011-10-16 00:13:04.199,2011-10-16 00:13:04.199
173718,21,2011-10-16 00:17:31.488,2011-10-16 00:17:31.488
173718,21,2011-10-16 01:56:05.635,2011-10-16 01:56:05.635
173718,21,2011-10-16 01:56:14.624,2011-10-16 01:56:14.624
173718,21,2011-10-17 22:31:52.506,2011-10-17 22:31:52.506
173718,21,2011-10-17 22:32:51.911,2011-10-17 22:32:51.911
173718,21,2011-10-17 23:28:20.987,2011-10-17 23:28:20.987
173718,21,2011-10-17 23:28:36.881,2011-10-17 23:28:36.881
173718,21,2011-10-19 01:14:48.278,2011-10-19 01:14:48.278
173718,21,2011-10-19 01:46:24.246,2011-10-19 01:46:24.246
173718,21,2011-10-19 02:23:36.468,2011-10-19 02:23:36.468
173718,21,2011-10-19 02:23:36.468,2011-10-19 02:23:36.468
173718,21,2011-10-19 02:46:34.802,2011-10-19 02:46:34.802
173718,23,2011-10-19 17:40:06.443,2011-10-19 17:40:06.443
173718,23,2011-10-19 17:40:06.443,2011-10-19 17:40:06.443
173718,23,2011-10-19 17:53:21.372,2011-10-19 17:53:21.372
173718,21,2011-10-19 18:04:40.593,2011-10-19 18:04:40.593
173718,21,2011-10-19 18:17:01.695,2011-10-19 18:17:01.695
173718,21,2011-10-19 18:17:06.228,2011-10-19 18:17:06.228
173718,21,2011-10-19 18:24:19.095,2011-10-19 18:24:19.095
173718,21,2011-10-20 18:30:20.104,2011-10-20 18:30:20.104
173718,21,2011-10-20 18:30:32.963,2011-10-20 18:30:32.963
173718,21,2011-10-25 00:18:56.928,2011-10-25 00:18:56.928
173718,21,2011-10-25 00:24:55.532,2011-10-25 00:24:55.532
173718,21,2011-10-26 17:11:48.012,2011-10-26 17:11:48.012
173718,21,2011-10-26 17:11:48.012,2011-10-26 17:11:48.012
173718,21,2011-10-26 17:12:38.415,2011-10-26 17:12:38.415
173718,23,2011-10-27 18:02:10.475,2011-10-27 18:02:10.475
173718,11,2011-10-27 18:17:53.327,2011-10-27 18:17:53.327
173718,3,2011-10-27 18:17:53.327,2011-10-27 18:17:53.327
173718,9,2011-10-27 18:17:53.328,2011-10-27 18:17:53.328
173718,2,2011-10-27 18:17:53.328,2011-10-27 18:17:53.328
173718,23,2011-10-27 18:18:01.790,2011-10-27 18:18:01.790
173721,10,2011-10-01 19:07:34.279,2011-10-01 19:07:34.279
173721,7,2011-10-01 19:07:34.928,2011-10-01 19:07:34.928
173721,8,2011-10-01 19:08:17.093,2011-10-01 19:08:17.093
173721,8,2011-10-01 19:08:17.093,2011-10-01 19:08:17.093
173721,20,2011-10-01 19:09:08.607,2011-10-01 19:09:08.607
173721,1,2011-10-01 19:18:36.318,2011-10-01 19:18:36.318
173721,15,2011-10-01 19:20:47.605,2011-10-01 19:20:47.605
173721,6,2011-10-01 19:20:47.605,2011-10-01 19:20:47.605
173721,13,2011-10-01 19:20:49.026,2011-10-01 19:20:49.026
173721,16,2011-10-01 19:20:49.058,2011-10-01 19:20:49.058
173721,16,2011-10-01 19:20:49.058,2011-10-01 19:20:49.058
173721,20,2011-10-01 19:20:50.335,2011-10-01 19:20:50.335
173721,22,2011-10-01 19:21:20.844,2011-10-01 19:21:20.844
173721,22,2011-10-01 19:22:52.458,2011-10-01 19:22:52.458
173721,22,2011-10-01 19:26:32.199,2011-10-01 19:26:32.199
173721,22,2011-10-01 19:32:54.371,2011-10-01 19:32:54.371
173721,22,2011-10-04 23:44:10.559,2011-10-04 23:44:10.559
173721,22,2011-10-04 23:47:39.633,2011-10-04 23:47:39.633
173721,22,2011-10-06 18:49:01.348,2011-10-06 18:49:01.348
173721,17,2011-10-06 18:49:46.110,2011-10-06 18:49:46.110
173721,17,2011-10-06 18:49:46.110,2011-10-06 18:49:46.110
173721,22,2011-10-06 18:49:47.774,2011-10-06 18:49:47.774
173721,23,2011-10-10 18:32:46.394,2011-10-10 18:32:46.394
173721,23,2011-10-10 18:32:46.394,2011-10-10 18:32:46.394
173721,23,2011-10-10 19:06:09.471,2011-10-10 19:06:09.471
173721,21,2011-10-10 19:17:26.457,2011-10-10 19:17:26.457
173721,21,2011-10-10 19:20:04.927,2011-10-10 19:20:04.927
173721,21,2011-10-10 20:40:34.365,2011-10-10 20:40:34.365
173721,21,2011-10-10 20:42:32.977,2011-10-10 20:42:32.977
173721,21,2011-10-10 23:15:47.451,2011-10-10 23:15:47.451
173721,21,2011-10-10 23:22:14.231,2011-10-10 23:22:14.231
173721,21,2011-10-11 01:22:05.322,2011-10-11 01:22:05.322
173721,14,2011-10-11 01:28:25.531,2011-10-11 01:28:25.531
173721,5,2011-10-11 01:28:25.531,2011-10-11 01:28:25.531
173721,21,2011-10-11 01:28:29.918,2011-10-11 01:28:29.918
173724,10,2011-10-01 19:52:14.305,2011-10-01 19:52:14.305
173724,7,2011-10-01 19:52:14.576,2011-10-01 19:52:14.576
173724,7,2011-10-01 19:52:14.576,2011-10-01 19:52:14.576
173724,18,2011-10-01 20:04:34.265,2011-10-01 20:04:34.265
173724,18,2011-10-01 20:12:27.600,2011-10-01 20:12:27.600
173724,18,2011-10-01 20:19:56.702,2011-10-01 20:19:56.702
173724,8,2011-10-01 20:20:54.061,2011-10-01 20:20:54.061
173724,8,2011-10-01 20:20:54.061,2011-10-01 20:20:54.061
173724,18,2011-10-01 20:20:55.527,2011-10-01 20:20:55.527
173724,20,2011-10-01 21:24:12.098,2011-10-01 21:24:12.098
173724,20,2011-10-01 21:27:08.763,2011-10-01 21:27:08.763
173724,20,2011-10-01 22:01:52.452,2011-10-01 22:01:52.452
173724,20,2011-10-01 22:02:01.804,2011-10-01 22:02:01.804
173724,20,2011-10-01 23:12:31.862,2011-10-01 23:12:31.862
173724,20,2011-10-01 23:15:17.707,2011-10-01 23:15:17.707
173724,20,2011-10-03 20:31:38.846,2011-10-03 20:31:38.846
173724,20,2011-10-03 20:33:42.129,2011-10-03 20:33:42.129
173724,20,2011-10-04 00:37:41.290,2011-10-04 00:37:41.290
173724,5,2011-10-04 00:48:17.469,2011-10-04 00:48:17.469
173724,20,2011-10-04 00:48:20.505,2011-10-04 00:48:20.505
173727,10,2011-10-01 20:08:46.663,2011-10-01 20:08:46.663
173727,7,2011-10-01 20:08:46.803,2011-10-01 20:08:46.803
173727,5,2011-10-01 20:09:30.362,2011-10-01 20:09:30.362
173730,10,2011-10-01 20:36:08.943,2011-10-01 20:36:08.943
173730,7,2011-10-01 20:36:09.207,2011-10-01 20:36:09.207
173730,8,2011-10-01 20:36:59.265,2011-10-01 20:36:59.265
173730,8,2011-10-01 20:36:59.265,2011-10-01 20:36:59.265
173730,20,2011-10-01 21:52:49.258,2011-10-01 21:52:49.258
173730,20,2011-10-01 21:55:31.990,2011-10-01 21:55:31.990
173730,20,2011-10-01 23:14:58.530,2011-10-01 23:14:58.530
173730,20,2011-10-01 23:15:12.440,2011-10-01 23:15:12.440
173730,20,2011-10-01 23:15:21.163,2011-10-01 23:15:21.163
173730,20,2011-10-01 23:31:19.388,2011-10-01 23:31:19.388
173730,20,2011-10-01 23:31:39.115,2011-10-01 23:31:39.115
173730,1,2011-10-01 23:36:06.372,2011-10-01 23:36:06.372
173730,15,2011-10-01 23:40:08.254,2011-10-01 23:40:08.254
173730,6,2011-10-01 23:40:08.255,2011-10-01 23:40:08.255
173730,13,2011-10-01 23:40:09.986,2011-10-01 23:40:09.986
173730,16,2011-10-01 23:40:10.012,2011-10-01 23:40:10.012
173730,16,2011-10-01 23:40:10.012,2011-10-01 23:40:10.012
173730,20,2011-10-01 23:40:12.281,2011-10-01 23:40:12.281
173730,22,2011-10-01 23:43:00.152,2011-10-01 23:43:00.152
173730,22,2011-10-01 23:48:39.764,2011-10-01 23:48:39.764
173730,22,2011-10-09 01:16:59.088,2011-10-09 01:16:59.088
173730,22,2011-10-09 01:20:20.579,2011-10-09 01:20:20.579
173730,22,2011-10-11 05:47:16.049,2011-10-11 05:47:16.049
173730,22,2011-10-11 05:49:26.790,2011-10-11 05:49:26.790
173730,22,2011-10-11 19:46:18.902,2011-10-11 19:46:18.902
173730,22,2011-10-11 19:47:04.332,2011-10-11 19:47:04.332
173730,22,2011-10-12 04:54:03.544,2011-10-12 04:54:03.544
173730,22,2011-10-12 04:55:07.690,2011-10-12 04:55:07.690
173730,22,2011-10-13 00:36:27.719,2011-10-13 00:36:27.719
173730,22,2011-10-13 00:37:20.679,2011-10-13 00:37:20.679
173730,22,2011-10-14 03:34:47.253,2011-10-14 03:34:47.253
173730,22,2011-10-14 03:35:43.994,2011-10-14 03:35:43.994
173730,22,2011-10-14 19:20:21.189,2011-10-14 19:20:21.189
173730,17,2011-10-14 19:21:08.195,2011-10-14 19:21:08.195
173730,17,2011-10-14 19:21:08.195,2011-10-14 19:21:08.195
173730,22,2011-10-14 19:21:10.086,2011-10-14 19:21:10.086
173730,23,2011-10-19 21:25:18.775,2011-10-19 21:25:18.775
173730,23,2011-10-19 21:25:18.775,2011-10-19 21:25:18.775
173730,23,2011-10-19 22:20:05.181,2011-10-19 22:20:05.181
173730,21,2011-10-19 22:23:54.742,2011-10-19 22:23:54.742
173730,21,2011-10-19 22:32:57.273,2011-10-19 22:32:57.273
173730,21,2011-10-19 22:34:34.009,2011-10-19 22:34:34.009
173730,21,2011-10-19 22:36:44.465,2011-10-19 22:36:44.465
173730,21,2011-10-20 03:55:05.396,2011-10-20 03:55:05.396
173730,21,2011-10-20 04:11:47.711,2011-10-20 04:11:47.711
173730,21,2011-10-20 17:10:10.268,2011-10-20 17:10:10.268
173730,21,2011-10-20 17:10:10.268,2011-10-20 17:10:10.268
173730,21,2011-10-20 17:10:36.080,2011-10-20 17:10:36.080
173730,23,2011-10-20 18:37:43.040,2011-10-20 18:37:43.040
173730,23,2011-10-20 18:37:43.040,2011-10-20 18:37:43.040
173730,23,2011-10-20 19:08:56.355,2011-10-20 19:08:56.355
173730,21,2011-10-20 19:18:21.411,2011-10-20 19:18:21.411
173730,21,2011-10-20 19:27:48.591,2011-10-20 19:27:48.591
173730,21,2011-10-20 19:43:25.263,2011-10-20 19:43:25.263
173730,21,2011-10-20 19:43:25.263,2011-10-20 19:43:25.263
173730,21,2011-10-20 19:45:06.646,2011-10-20 19:45:06.646
173730,23,2011-10-20 20:55:35.390,2011-10-20 20:55:35.390
173730,23,2011-10-20 20:55:35.390,2011-10-20 20:55:35.390
173730,23,2011-10-20 21:00:47.010,2011-10-20 21:00:47.010
173730,21,2011-10-20 21:19:37.251,2011-10-20 21:19:37.251
